SKU,Name1,Name2
ST20240109_055338_EVERYONE CAN HELP SOMEONE,EVERYONE CAN,HELP SOMEONE
ST20240109_055339_IF NOT ME WHO IF NOT NOW WHEN,"IF NOT ME, WHO? IF","NOT NOW, WHEN?"
ST20240109_055340_YOU CAN NEVER HAVE TOO MANY GIRLFRIENDS,YOU CAN NEVER HAVE,TOO MANY GIRLFRIENDS
ST20240109_055341_IS YOUR SOCIAL WORKER IN THAT HORSE,IS YOUR SOCIAL,WORKER IN THAT HORSE?
ST20240109_055342_FREE RIDES A SECRET SOCIETYS SIDE HUSTLE,"FREE RIDES, A SECRET",SOCIETY'S SIDE HUSTLE
ST20240109_055343_TIME WILL PUT YOUR ENEMIES IN THE GROUND,TIME WILL PUT YOUR,ENEMIES IN THE GROUND
ST20240109_055344_IF I DONT HAVE SOME CAKE SOON,IF I DON'T HAVE,SOME CAKE SOON...
ST20240109_055345_CAR THAT RUNS ON WATER MAN,CAR THAT RUNS ON,"WATER, MAN!"
ST20240109_055346_HANG ON LET ME OVERTHINK THIS,HANG ON LET ME,OVERTHINK THIS
ST20240109_055347_LOST RACE TO TOASTER CRISPY FUN,LOST RACE TO,TOASTER CRISPY FUN?
ST20240109_055348_IT BE LIKE THAT SOMETIMES,IT BE LIKE,THAT SOMETIMES
ST20240109_055349_TALK TO ME GOOSE,TALK TO ME,GOOSE
ST20240109_055350_THE BOOK WAS BETTER,THE BOOK,WAS BETTER
ST20240109_055351_JUST A BOY WHO LOVES CHICKEN,JUST A BOY WHO,LOVES CHICKEN
ST20240109_055352_IM NOT FAT IM BIGBONED,"I'M NOT FAT,",I'M BIG-BONED.
ST20240109_055353_YOU MY FRIEND SHOULD HAVE BEEN SWALLOWED,YOU MY FRIEND SHOULD,HAVE BEEN SWALLOWED
ST20240109_055354_FIRST I DRINK THE COFFEE,FIRST I DRINK,THE COFFEE
ST20240109_055355_SHE IS CLOTHED WITH DIGNITY AND STRENGTH,SHE IS CLOTHED WITH,DIGNITY AND STRENGTH
ST20240109_055356_I BECAME A TEMP WORKER FOR THE MONEY AND FAME,I BECAME A TEMP WORKER,FOR THE MONEY AND FAME
ST20240109_055357_YOU CAN NEVER HAVE TOO MANY CORNETS,YOU CAN NEVER HAVE,TOO MANY CORNETS
ST20240109_055358_WORLDS OKAYEST MEDICAL STUDENT,WORLD'S OKAYEST,MEDICAL STUDENT
ST20240109_055359_WORLDS OKAYEST SALE REP,WORLD'S,OKAYEST SALE REP
ST20240109_055400_LIFE IS LIKE A CAMERA,LIFE IS LIKE,A CAMERA
ST20240109_055401_ENDLESS ROADS ENDLESS POSSIBILITIES ENDLESS SPIRIT,"ENDLESS ROADS, ENDLESS","POSSIBILITIES, ENDLESS SPIRIT"
ST20240109_055402_GOOD MENTAL HEALTH,GOOD MENTAL,HEALTH
ST20240109_055403_DRIVER GETS THE FIRST CHOICE AT THE RESTAURANT,DRIVER GETS THE FIRST,CHOICE AT THE RESTAURANT
ST20240109_055404_YOU HAD ME AT BOYS TO TORMENT,YOU HAD ME AT,BOYS TO TORMENT
ST20240109_055405_YOURE SO GORGEOUS,YOU'RE SO,GORGEOUS
ST20240109_055406_YOU AINT COOL UNLESS YOU PEE YOUR PANTS,YOU AINT COOL UNLESS,YOU PEE YOUR PANTS
ST20240109_055407_LIFE HAPPENS COFFEE HELPS SUNFLOWER,"LIFE HAPPENS, COFFEE",HELPS SUNFLOWER
ST20240109_055408_THIS YEARS GOAL PERFECT THE ART OF NAPPING,"THIS YEAR'S GOAL,",PERFECT THE ART OF NAPPING
ST20240109_055409_LET GO AND LET GOD,LET GO AND,LET GOD
ST20240109_055410_NO ARGUING ABOUT WHERE TO STOP FOR COFFEE,NO ARGUING ABOUT WHERE,TO STOP FOR COFFEE
ST20240109_055411_POUCH PIONEERS EASE OFF THE GAS PEDAL,"POUCH PIONEERS, EASE",OFF THE GAS PEDAL
ST20240109_055412_ADOPT A CAT,ADOPT A,CAT
ST20240109_055413_IVE BEEN BUSY PROCRASTINATING ALL DAY,I'VE BEEN BUSY,PROCRASTINATING ALL DAY
ST20240109_055414_EVERYTHING IS A COPY,EVERYTHING,IS A COPY
ST20240109_055415_NEW YEAR SAME ME MORE SNACKS,"NEW YEAR, SAME","ME, MORE SNACKS"
ST20240109_055416_I BECAME A WAREHOUSE PACKER FOR THE MONEY AND FAME,I BECAME A WAREHOUSE PACKER,FOR THE MONEY AND FAME
ST20240109_055417_WORLDS OKAYEST FRIEND,WORLD'S,OKAYEST FRIEND
ST20240109_055418_HE IS HALF MY SOUL,HE IS HALF,MY SOUL
ST20240109_055419_A VERY RISKY GAMBLE,A VERY,RISKY GAMBLE
ST20240109_055420_HONK IF YOU COMMIT ARSON,HONK IF YOU,COMMIT ARSON
ST20240109_055421_LIVE FAST EAT TRASH SCREAM AT OWN ASS,"LIVE FAST, EAT TRASH,",SCREAM AT OWN ASS.
ST20240109_055422_WORLDS OKAYEST GRANDPA,WORLD'S,OKAYEST GRANDPA
ST20240109_055423_THE OPPOSITE OF WAR,THE,OPPOSITE OF WAR
ST20240109_055424_SOMETIMES SCIENCE IS MORE ART THAN SCIENCE,SOMETIMES SCIENCE IS,MORE ART THAN SCIENCE
ST20240109_055425_IT'S NOT A PHASE IT'S WHO I AM,"IT'S NOT A PHASE,",IT'S WHO I AM
ST20240109_055426_HONK IF YOU WANT TO BE OVERTAKEN BY MOSS,HONK IF YOU WANT TO BE,OVERTAKEN BY MOSS
ST20240109_055427_GOTHS SECRET SOCIETY THE PASSWORD IS BLACK VELVET,"GOTHS' SECRET SOCIETY, THE",PASSWORD IS 'BLACK VELVET.'
ST20240109_055428_FREAKING AMAZING VETERINARY RECEPTIONIST,FREAKING AMAZING,VETERINARY RECEPTIONIST
ST20240109_055429_PLEASE BE PATIENT I AM GRANDMA,PLEASE BE PATIENT,I AM GRANDMA
ST20240109_055430_HARD WORK BEATS TALENT,HARD WORK,BEATS TALENT
ST20240109_055431_DONT MAKE ME USE MY GRANDMA VOICE,DON'T MAKE ME USE,MY GRANDMA VOICE
ST20240109_055432_DID I ASK NO BUT GO OFF,"DID I ASK? NO,",BUT GO OFF
ST20240109_055433_BOOKS THE BEST COMPANIONS IN LIFES JOURNEY,"BOOKS, THE BEST",COMPANIONS IN LIFE'S JOURNEY
ST20240109_055434_DONT LET ANYONE MAKE YOU DISAPPEAR,DON'T LET ANYONE,MAKE YOU DISAPPEAR
ST20240109_055435_NO ARGUING ABOUT THE VOLUME OF THE TV,NO ARGUING ABOUT THE,VOLUME OF THE TV
ST20240109_055436_FAITH IS GREATER THAN FEAR,FAITH IS,GREATER THAN FEAR
ST20240109_055437_READING AND COFFEE BECAUSE MURDER IS WRONG,READING AND COFFEE,BECAUSE MURDER IS WRONG
ST20240109_055438_MAY WE MEET AGAIN,MAY WE,MEET AGAIN
ST20240109_055439_NOTHING TO LOSE BUT OUR CHAINS ROSES,NOTHING TO LOSE BUT,OUR CHAINS ROSES
ST20240109_055440_CANCELLED MY SUBSCRIPTION TO ADULTHOOD,CANCELLED MY,SUBSCRIPTION TO ADULTHOOD
ST20240109_055441_WHAT I SHOULD HAVE SAID WAS NOTHING,WHAT I SHOULD HAVE,SAID WAS NOTHING
ST20240109_055442_WORLDS OKAYEST SINGER,WORLD'S,OKAYEST SINGER
ST20240109_055443_FAKING MY SILLY LITTLE DEATH TO AVOID MY SILLY LITTLE TASKS,FAKING MY SILLY LITTLE DEATH TO,AVOID MY SILLY LITTLE TASKS
ST20240109_055444_YOU HAVE A PLACE IN MY HEART,YOU HAVE A PLACE,IN MY HEART
ST20240109_055445_THERES A MONSTER INSIDE ALL OF US,THERE'S A MONSTER,INSIDE ALL OF US
ST20240109_055447_JUST A BOY WHO LOVES SUNSHINE,JUST A BOY WHO,LOVES SUNSHINE
ST20240109_055448_BE THE WHOLE PROBLEM,BE THE WHOLE,PROBLEM
ST20240109_055449_WORLDS OKAYEST TEACHER,WORLD'S,OKAYEST TEACHER
ST20240109_055450_ITS A LOVE STORY,ITS A LOVE,STORY
ST20240109_055451_JUST A BOY WHO LOVE CHESS,JUST A BOY WHO,LOVE CHESS
ST20240109_055452_YOU REALLY THINK DEATH CAN STOP ME,YOU REALLY THINK,DEATH CAN STOP ME?
ST20240109_055453_YOU CAN NEVER HAVE TOO MANY HANDBAGS,YOU CAN NEVER HAVE,TOO MANY HANDBAGS
ST20240109_055454_IM NOT INTERESTED IN BEING POLITE OR HETEROSEXUAL,I'M NOT INTERESTED IN BEING,POLITE OR HETEROSEXUAL
ST20240109_055455_POSSUM IS PRO TAX FRAUD,POSSUM IS PRO,TAX FRAUD
ST20240109_055456_MAKE OUR FUTURE BRIGHT AGAIN,MAKE OUR FUTURE,BRIGHT AGAIN
ST20240109_055457_BUT MY MOM SAYS I'M COOL,BUT MY MOM SAYS,I'M COOL
ST20240109_055458_THIS IS GOING INSANE,THIS IS,GOING INSANE
ST20240109_055459_DONT HONK AT ME IM JUST A LITTLE GUY,DON'T HONK AT ME I'M,JUST A LITTLE GUY
ST20240109_055500_WHAT IF I FALL WHAT IF YOU FLY,WHAT IF I FALL?,WHAT IF YOU FLY!
ST20240109_055501_JUST A GIRL WHO LOVES BOXING,JUST A GIRL WHO,LOVES BOXING
ST20240109_055502_HOBBIES INCLUDE SLEEPING & NAPPING,HOBBIES INCLUDE,SLEEPING & NAPPING
ST20240109_055503_YOU CAN NEVER HAVE TOO MANY GECKOS,YOU CAN NEVER HAVE,TOO MANY GECKOS
ST20240109_055504_WHERE YOU LEAD I WILL FOLLOW,"WHERE YOU LEAD,",I WILL FOLLOW
ST20240109_055505_WHATEVER FROSTS YOUR CUPCAKE,WHATEVER FROSTS,YOUR CUPCAKE
ST20240109_055506_GOTH PRIVILEGE FORESEEING THE ECLIPSE DATES,"GOTH PRIVILEGE,",FORESEEING THE ECLIPSE DATES
ST20240109_055507_WERE ALL STORIES IN THE END JUST MAKE IT GOOD ONE,WE'RE ALL STORIES IN THE,"END, JUST MAKE IT GOOD ONE"
ST20240109_055508_ANGER FROM INSIDE OUT,ANGER FROM,INSIDE OUT
ST20240109_055509_DONT MAKE ME USE MY FOREMAN VOICE,DON'T MAKE ME USE,MY FOREMAN VOICE
ST20240109_055510_I BECAME A GARBAGE COLLECTOR FOR THE MONEY AND FAME,I BECAME A GARBAGE,COLLECTOR FOR THE MONEY AND FAME
ST20240109_055511_WORLDS OKAYEST DAUGHTER,WORLD'S,OKAYEST DAUGHTER
ST20240109_055512_PLEASE DO NOT TALK TO ME I AM HERE FOR THE FOOD,PLEASE DO NOT TALK TO ME,I AM HERE FOR THE FOOD
ST20240109_055513_HERES LOOKING AT YOU KID,HERE'S LOOKING,"AT YOU, KID."
ST20240109_055514_YOU JUST GOT PASSED BY A RACCOON IN A TRENCH COAT,YOU JUST GOT PASSED BY A,RACCOON IN A TRENCH COAT
ST20240109_055515_IN A WORLD OF MY OWN,IN A WORLD,OF MY OWN
ST20240109_055516_YOUR FEELINGS ARE VALID,YOUR FEELINGS,ARE VALID
ST20240109_055517_FREE RIDES LEPRECHAUN CHAUFFEURS ON DUTY,"FREE RIDES, LEPRECHAUN",CHAUFFEURS ON DUTY
ST20240109_055518_JUST A GIRL WHO LOVES BOWLING,JUST A GIRL WHO,LOVES BOWLING
ST20240109_055519_NOT IN THE MOOD FOR SHAPE BASED JOKES,NOT IN THE MOOD FOR,SHAPE BASED JOKES
